essai;P6_reel;E1;V;E2;P1_reel;Lq1_reel;Lq2_reel;Lq_reel;Lq_target_x;E1.1;E1.2;E1.3;E2.1;E2.2;E2.3;E2.4;round_P6;date;condition;F1;F2;F3;F4;F5;P1_target;C;P2;Lt;Lq_target_y;P3;P4;P5;P6_target;S_moy;sigma_S;E2.1.3_moy;E2.2.4_moy;E2_moy
392292.0;3.2;-0.3265055536786241;-1.2841133630184138;-0.3577002322362089;-0.8367875251560697;-0.8687473803628462;-0.7289109386966828;-0.8518346268977237;-1.081010932677969;-0.28420039328838537;-0.25594631338802526;-0.4344516814679561;-0.8798685122921583;-0.8233341198359428;-0.901000869222442;-0.959098458018958;-1.2850792082313727;2019-11-22;2b;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-1.2738605198709205;-1.2850792082313727;0.10134519209982089;-0.23893356686020992;-0.8904346907573002;-0.8912162889274504;-0.8908254898423753
392292.0;5.12;-0.33379646360870197;-1.2841133630184138;0.13794934531437014;-0.8367875251560697;-0.5328584555613234;-0.6633215755109984;-0.5777159626425499;-1.081010932677969;-0.4053998162762399;-0.314110766319525;-0.2805803961677559;;;;;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;;;
392292.0;5.12;-0.3775419231891714;-1.2841133630184138;0.01862629886700852;-0.8367875251560697;-0.8015695954025412;-0.7289109386966828;-0.78330496083393;-1.081010932677969;-0.41965857192187;-0.3504635494017125;-0.33919802866307086;;;;;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;;;
392292.0;5.12;-0.3265055536786241;-1.2841133630184138;0.46838239701475615;-0.8367875251560697;-1.0702807352437598;-0.9256790282537369;-0.9888939590253104;-1.081010932677969;-0.35549417151653495;-0.314110766319525;-0.3025620083534995;;;;;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;;;
392292.0;5.12;-0.4285782926997197;-1.2841133630184138;-0.41277240751960653;-0.8367875251560697;-1.137458520204064;-0.8600896650680523;-0.9888939590253104;-1.081010932677969;-0.30558852675683007;-0.4377102287989626;-0.5370325383347552;;;;;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;;;
392292.0;5.12;-0.27546918416807575;-1.2841133630184138;1.1292485004155282;-0.8367875251560697;-0.5328584555613234;-0.6633215755109984;-0.5777159626425499;-1.081010932677969;-0.3341060380480903;-0.2486757567715882;-0.2366171717962707;-0.4572016820976017;-0.5414234137879931;-0.3509613447733218;-0.3000759128994113;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;-0.4040815134354617;-0.42074966334370223;-0.412415588389582
392292.0;5.12;-0.3921237430493282;-1.2841133630184138;-0.15576892286375077;-0.8367875251560697;-0.8015695954025412;-0.7289109386966828;-0.78330496083393;-1.081010932677969;-0.3127179045796456;-0.5104157949633376;-0.33919802866307086;-0.7530684632337914;-0.682378766811968;-0.5546796871618849;-0.657831008821451;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;-0.6538740751978381;-0.6701048878167095;-0.6619894815072738
392292.0;5.12;-0.30463282388838836;-1.2841133630184138;-0.04562457229695542;-0.8367875251560697;-1.0702807352437598;-0.9256790282537369;-0.9888939590253104;-1.081010932677969;-0.28420039328838537;-0.29229909647021274;-0.31721641647732723;-0.6896684387046078;-0.4180874798920151;-0.7176543610727353;-0.5825141465220742;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;-0.7036613998886716;-0.5003008132070447;-0.6019811065478581
392292.0;5.12;-0.3629601033290156;-1.2841133630184138;-0.2659132734305461;-0.8367875251560697;-1.137458520204064;-0.8600896650680523;-0.9888939590253104;-1.081010932677969;-0.24855350417431057;-0.41589855894965033;-0.4271244774060412;-0.6474017556851522;-0.4533263181480088;-0.7991416980281605;-0.7331478711208277;-0.07559289460184544;2019-11-22;2;0.0;0.0;0.0;0.0;0.0;0.0;1.434759697874224;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;-0.009874887750937368;-0.07559289460184544;0.10134519209982089;-0.23893356686020992;-0.7232717268566564;-0.5932370946344182;-0.6582544107455373
392292.0;7.04;-0.31921464374854513;-1.2841133630184138;1.0741763251321306;-0.8367875251560697;-0.33132510068040927;-0.532142849139629;-0.440656630514963;-1.081010932677969;-0.46243483885875936;-0.3213813229359631;-0.163345131177128;;;;;1.1338934190276817;2019-11-22;2c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;0.10134519209982089;-0.23893356686020992;;;
392292.0;7.04;-0.5087783019305817;-1.2841133630184138;-0.4678445828030042;-0.8367875251560697;-0.667214025481932;-0.6633215755109984;-0.7147752947701368;-1.081010932677969;-0.4766935945043895;-0.45952189864827486;-0.5883229667681553;;;;;1.1338934190276817;2019-11-22;2c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;0.10134519209982089;-0.23893356686020992;;;
392292.0;7.04;-0.4358692026297986;-1.2841133630184138;-0.24755588166941353;-0.8367875251560697;-1.003102950283455;-0.9256790282537369;-0.9888939590253104;-1.081010932677969;-0.35549417151653495;-0.5104157949633376;-0.4344516814679561;;;;;1.1338934190276817;2019-11-22;2c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;0.10134519209982089;-0.23893356686020992;;;
392292.0;7.04;-0.47232375228019013;-1.2841133630184138;-0.2200197940277147;-0.8367875251560697;-1.137458520204064;-0.7289109386966828;-0.9888939590253104;-1.081010932677969;-0.39114106063060977;-0.49587468173046234;-0.5297053342728414;;;;;1.1338934190276817;2019-11-22;2c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;0.10134519209982089;-0.23893356686020992;;;
392292.0;7.04;-0.4504510224899544;-1.2841133630184138;0.53263326817872;-0.8367875251560697;-0.33132510068040927;-0.532142849139629;-0.440656630514963;-1.081010932677969;-0.39114106063060977;-0.5104157949633376;-0.4344516814679561;-0.28813495001977907;-0.15379619297206223;-0.4528205159676033;-0.28124669732456714;1.1338934190276817;2019-11-22;2c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;0.10134519209982089;-0.23893356686020992;-0.3704777329936912;-0.21752144514831467;-0.29399958907100293
392292.0;7.04;-0.45774193242003336;-1.2841133630184138;-0.4494871910418716;-0.8367875251560697;-0.667214025481932;-0.6633215755109984;-0.7147752947701368;-1.081010932677969;-0.36262354933934954;-0.5685802478948372;-0.44177888552986994;-0.4360683405878739;-0.4533263181480088;0.11759084272037323;-0.18710061945034623;1.1338934190276817;2019-11-22;2c;0.0;0.0;0.0;0.0;0.0;0.0;-0.7488745740123998;-0.8819171036881969;0;-0.8819171036881953;0.2581988897471611;0.8490227329966055;1.2541107443690458;1.1338934190276817;0.10134519209982089;-0.23893356686020992;-0.15923874893375034;-0.3202134687991775;-0.23972610886646395
